"MEASURE","Data item","REGIONTYPE","Geography Level","ASGS_2016","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","11302","Tumut - Tumbarumba","A","Annual","2016","2016",11.6,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","11303","Wagga Wagga","A","Annual","2011","2011",11.7,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","11303","Wagga Wagga","A","Annual","2016","2016",11.9,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","11401","Shoalhaven","A","Annual","2011","2011",13.3,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","11401","Shoalhaven","A","Annual","2016","2016",13.4,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","11402","Southern Highlands","A","Annual","2011","2011",12.8,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","11402","Southern Highlands","A","Annual","2016","2016",13.1,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20601","Brunswick - Coburg","A","Annual","2011","2011",10.7,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20601","Brunswick - Coburg","A","Annual","2016","2016",10.9,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20602","Darebin - South","A","Annual","2011","2011",11.1,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20602","Darebin - South","A","Annual","2016","2016",11.2,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20603","Essendon","A","Annual","2011","2011",11.4,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20603","Essendon","A","Annual","2016","2016",11.2,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20604","Melbourne City","A","Annual","2011","2011",5.8,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20604","Melbourne City","A","Annual","2016","2016",5.5,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20605","Port Phillip","A","Annual","2011","2011",8.5,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20605","Port Phillip","A","Annual","2016","2016",8.7,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20606","Stonnington - West","A","Annual","2011","2011",8.9,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20606","Stonnington - West","A","Annual","2016","2016",8.6,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20607","Yarra","A","Annual","2011","2011",9,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20607","Yarra","A","Annual","2016","2016",8.8,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20701","Boroondara","A","Annual","2011","2011",11.8,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20701","Boroondara","A","Annual","2016","2016",12.1,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20702","Manningham - West","A","Annual","2011","2011",11.9,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20702","Manningham - West","A","Annual","2016","2016",12.3,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20703","Whitehorse - West","A","Annual","2011","2011",11.2,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20703","Whitehorse - West","A","Annual","2016","2016",11.5,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20801","Bayside","A","Annual","2011","2011",12,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20801","Bayside","A","Annual","2016","2016",12.5,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20802","Glen Eira","A","Annual","2011","2011",11.5,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20802","Glen Eira","A","Annual","2016","2016",11.6,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20803","Kingston","A","Annual","2011","2011",11.1,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20803","Kingston","A","Annual","2016","2016",11.7,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20804","Stonnington - East","A","Annual","2011","2011",11.2,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20804","Stonnington - East","A","Annual","2016","2016",11,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20901","Banyule","A","Annual","2011","2011",12.3,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20901","Banyule","A","Annual","2016","2016",13,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20902","Darebin - North","A","Annual","2011","2011",10.8,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20902","Darebin - North","A","Annual","2016","2016",11,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20903","Nillumbik - Kinglake","A","Annual","2011","2011",12.5,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20903","Nillumbik - Kinglake","A","Annual","2016","2016",13.1,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20904","Whittlesea - Wallan","A","Annual","2011","2011",11.1,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","20904","Whittlesea - Wallan","A","Annual","2016","2016",11.8,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21001","Keilor","A","Annual","2011","2011",13,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21001","Keilor","A","Annual","2016","2016",13.2,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21002","Macedon Ranges","A","Annual","2011","2011",11.9,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21002","Macedon Ranges","A","Annual","2016","2016",12.7,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21003","Moreland - North","A","Annual","2011","2011",11.7,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21003","Moreland - North","A","Annual","2016","2016",11.7,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21004","Sunbury","A","Annual","2011","2011",11.9,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21004","Sunbury","A","Annual","2016","2016",13,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21005","Tullamarine - Broadmeadows","A","Annual","2011","2011",11.7,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21005","Tullamarine - Broadmeadows","A","Annual","2016","2016",12.4,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21101","Knox","A","Annual","2011","2011",10.8,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21101","Knox","A","Annual","2016","2016",11.8,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21102","Manningham - East","A","Annual","2011","2011",12.4,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21102","Manningham - East","A","Annual","2016","2016",12.9,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21103","Maroondah","A","Annual","2011","2011",11.4,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21103","Maroondah","A","Annual","2016","2016",12,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21104","Whitehorse - East","A","Annual","2011","2011",11.6,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21104","Whitehorse - East","A","Annual","2016","2016",12.1,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21105","Yarra Ranges","A","Annual","2011","2011",11.9,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21105","Yarra Ranges","A","Annual","2016","2016",12.5,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21201","Cardinia","A","Annual","2011","2011",11,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21201","Cardinia","A","Annual","2016","2016",11.2,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21202","Casey - North","A","Annual","2011","2011",10.5,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21202","Casey - North","A","Annual","2016","2016",11.5,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21203","Casey - South","A","Annual","2011","2011",10.2,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21203","Casey - South","A","Annual","2016","2016",10.9,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21204","Dandenong","A","Annual","2011","2011",10.4,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21204","Dandenong","A","Annual","2016","2016",10.7,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21205","Monash","A","Annual","2011","2011",10.7,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21205","Monash","A","Annual","2016","2016",11.1,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21301","Brimbank","A","Annual","2011","2011",10.8,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21301","Brimbank","A","Annual","2016","2016",11.5,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21302","Hobsons Bay","A","Annual","2011","2011",11.6,,
"UNPAIDW_2","Persons who provided unpaid assistance to a person with a disability (%)","SA3","Statistical Area Level 3","21302","Hobsons Bay","A","Annual","2016","2016",12.2,,
