"MEASURE","Data item","REGIONTYPE","Geography Level","ASGS_2016","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11503","Hawkesbury","A","Annual","2012","2012",746405027,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11503","Hawkesbury","A","Annual","2013","2013",794747248,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11503","Hawkesbury","A","Annual","2014","2014",838785623,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11503","Hawkesbury","A","Annual","2015","2015",884638368,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30404","The Gap - Enoggera","A","Annual","2011","2011",1625540754,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30404","The Gap - Enoggera","A","Annual","2012","2012",1782129029,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30404","The Gap - Enoggera","A","Annual","2013","2013",1844159848,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30404","The Gap - Enoggera","A","Annual","2014","2014",1883279703,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30404","The Gap - Enoggera","A","Annual","2015","2015",1995034077,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2011","2011",73002,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2012","2012",74818,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2013","2013",77594,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2014","2014",80408,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2015","2015",85300,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30903","Gold Coast - North","A","Annual","2011","2011",1490560821,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30903","Gold Coast - North","A","Annual","2012","2012",1604900658,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30903","Gold Coast - North","A","Annual","2013","2013",1713943425,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30903","Gold Coast - North","A","Annual","2014","2014",1865623323,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30903","Gold Coast - North","A","Annual","2015","2015",1958908725,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","60303","South East Coast","A","Annual","2011","2011",51,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","60303","South East Coast","A","Annual","2012","2012",51,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","60303","South East Coast","A","Annual","2013","2013",52,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","60303","South East Coast","A","Annual","2014","2014",52,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","60303","South East Coast","A","Annual","2015","2015",52,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","30301","Carindale","A","Annual","2011","2011",1433230358,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","30301","Carindale","A","Annual","2012","2012",1604887285,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","30301","Carindale","A","Annual","2013","2013",1709409452,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","30301","Carindale","A","Annual","2014","2014",1784879258,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","30301","Carindale","A","Annual","2015","2015",1940066171,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","20902","Darebin - North","A","Annual","2011","2011",45197,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","20902","Darebin - North","A","Annual","2012","2012",47197,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","20902","Darebin - North","A","Annual","2013","2013",49180,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","20902","Darebin - North","A","Annual","2014","2014",50112,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","20902","Darebin - North","A","Annual","2015","2015",51698,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","31601","Buderim","A","Annual","2011","2011",945117154,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","31601","Buderim","A","Annual","2012","2012",1063659655,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","31601","Buderim","A","Annual","2013","2013",1176472226,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","31601","Buderim","A","Annual","2014","2014",1297817363,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","31601","Buderim","A","Annual","2015","2015",1422122195,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2011","2011",45580,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2012","2012",48890,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2013","2013",51214,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2014","2014",52730,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2015","2015",53929,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","20502","Gippsland - East","A","Annual","2011","2011",32362,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","20502","Gippsland - East","A","Annual","2012","2012",33540,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","20502","Gippsland - East","A","Annual","2013","2013",35181,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","20502","Gippsland - East","A","Annual","2014","2014",35886,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","20502","Gippsland - East","A","Annual","2015","2015",37047,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","21603","Shepparton","A","Annual","2011","2011",28927,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","21603","Shepparton","A","Annual","2012","2012",29602,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","21603","Shepparton","A","Annual","2013","2013",29980,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","21603","Shepparton","A","Annual","2014","2014",30375,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","21603","Shepparton","A","Annual","2015","2015",31681,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11701","Botany","A","Annual","2011","2011",50623,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11701","Botany","A","Annual","2012","2012",53024,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11701","Botany","A","Annual","2013","2013",55248,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11701","Botany","A","Annual","2014","2014",57200,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11701","Botany","A","Annual","2015","2015",58563,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","10805","Taree - Gloucester","A","Annual","2011","2011",69.1,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","10805","Taree - Gloucester","A","Annual","2012","2012",69.6,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","10805","Taree - Gloucester","A","Annual","2013","2013",69.4,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","10805","Taree - Gloucester","A","Annual","2014","2014",69.5,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","10805","Taree - Gloucester","A","Annual","2015","2015",69,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","31105","Loganlea - Carbrook","A","Annual","2011","2011",45476,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","31105","Loganlea - Carbrook","A","Annual","2012","2012",48009,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","31105","Loganlea - Carbrook","A","Annual","2013","2013",49538,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","31105","Loganlea - Carbrook","A","Annual","2014","2014",50838,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","31105","Loganlea - Carbrook","A","Annual","2015","2015",51928,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30204","Sandgate","A","Annual","2011","2011",43489,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30204","Sandgate","A","Annual","2012","2012",45694,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30204","Sandgate","A","Annual","2013","2013",47591,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30204","Sandgate","A","Annual","2014","2014",48831,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","30204","Sandgate","A","Annual","2015","2015",49981,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","80109","Woden Valley","A","Annual","2011","2011",17649,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","80109","Woden Valley","A","Annual","2012","2012",18193,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","80109","Woden Valley","A","Annual","2013","2013",18581,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","80109","Woden Valley","A","Annual","2014","2014",18652,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","80109","Woden Valley","A","Annual","2015","2015",19409,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","70103","Litchfield","A","Annual","2011","2011",43,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","70103","Litchfield","A","Annual","2012","2012",43,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","70103","Litchfield","A","Annual","2013","2013",43,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","70103","Litchfield","A","Annual","2014","2014",43,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","70103","Litchfield","A","Annual","2015","2015",43,,
